"TE_SH","TE_HS","TE_HM","A_hand","A_surfaces","C_surf","C_surf_new","C_hand","C_hand_after_hm","C_hand_after_wash","Dose","Dose_after_wash","FSA","A_mouth","HM_area","infection_risk_before","infection_risk_after"
0.617312863396845,0.0705670644573023,0.34,910,236.085280816071,108.047232274711,444.260300752871,714.070846810701,471.286758895063,10.9307191748281,485.568175831277,3381.9645126918,0.963634832352131,41,2,0.694043585661988,0.999738399998696
0.235982396469097,0.15220453750039,0.34,910,453.545785992406,37.5346742648631,24.8653988172151,46.3079709966085,30.5632608577616,1.34942962899396,31.4894202776938,417.513527210732,0.501603161193981,41,2,0.0739281579073084,0.638800801387927
0.237230333131944,0.427962349069883,0.34,910,357.002403680235,31.6895009265747,31.3531504607938,17.5361795430172,11.5738784983914,0.404033851609855,11.9246020892517,125.008073688089,0.637250611353783,41,2,0.028665515096449,0.262801244035884
0.20465782655719,0.128000376180551,0.34,910,263.692222325131,49.0995954049751,61.7150106963277,70.9453635994722,46.8239399756517,1.76608270631955,48.2428472476411,546.42598933527,0.862748237297244,41,2,0.111006612022769,0.736248080225343
0.489982381398265,0.323368326341753,0.34,910,384.266601380892,99.7423195766285,183.278837153824,148.978618139807,98.3258879722728,2.3908114914957,101.305460335069,739.717075468769,0.592036880599201,41,2,0.218926863329397,0.83539193410759
0.228799053317566,0.251971790829724,0.34,910,491.313688419759,128.846052405424,77.77031453795,107.210929299843,70.7592133378965,2.4662857552303,72.9034319238933,763.068812668255,0.463044294026738,41,2,0.162901261742079,0.844505271076014
0.268655171534111,0.187170062107532,0.34,910,316.374944571406,104.347268547676,135.396724435504,141.460069258851,93.3636457108414,2.010924966982,96.1928470960184,622.180184784231,0.719083492241129,41,2,0.209126066667501,0.780743421981538
0.624850534026781,0.556161762594198,0.34,910,449.609276996925,99.2697547558695,188.984436394989,111.37976959314,73.5106479314722,1.65637237104028,75.7382433233351,512.481611599861,0.505994897435258,41,2,0.168669145141627,0.713482353181297
0.111180427666571,0.100034870494312,0.34,910,391.828773966059,132.549392071413,48.0924800409749,102.800922326242,67.8486087353198,2.57869152099678,69.9046271818447,797.847156596403,0.580610754277343,41,2,0.156756143599494,0.857151217693925
0.362925612659241,0.451153028974545,0.34,910,440.078782727011,117.629509685468,133.685972868731,94.1588434064713,62.1448366482711,1.76433136487901,64.0280135164005,545.884124293565,0.516952893275754,41,2,0.144582723684727,0.735899269424412
0.159605815450442,0.208525182664798,0.34,910,454.130616066977,66.4970329434611,30.7485402721279,45.2946735385542,29.8944845354458,1.51460080509379,30.8003780062168,468.617489096019,0.50095719590605,41,2,0.0723705014661402,0.681129267501042
0.362230383871479,0.119154323151351,0.34,910,569.017656316049,58.2671483387705,42.1651025700643,110.401673064591,72.8651042226298,2.14894372531695,75.0731376839216,664.883188613063,0.399811846741078,41,2,0.167319458408551,0.802430787637625
0.180601336936322,0.120904688807104,0.34,910,518.089118844829,72.1856278517284,29.5765061620138,71.611765669215,47.2637653416819,1.05667306775809,48.6960006550662,326.934647164352,0.439113642276933,41,2,0.111988631143009,0.549501971616097
0.368311915110775,0.215517062308226,0.34,910,350.226796629839,118.509315362433,183.474264318246,192.608924548292,127.121890201873,4.87555149100864,130.974068692839,1508.49563131807,0.649579079011618,41,2,0.273450706799035,0.974758293618675
0.0232356008816653,0.102566191424336,0.34,910,335.055231787264,29.6252083483152,2.83933658656113,5.12714665417466,3.38391679175528,0.0738272599242626,3.48645972483877,22.8421542205669,0.678992531429702,41,2,0.00846750730089807,0.0541890499345721
0.396458788969561,0.359149016770343,0.34,910,137.519589609466,40.3046955579892,280.661033828382,44.4917006857973,29.3645224526262,0.796728919693291,30.2543564663421,246.507927753104,1.65430976522009,41,2,0.0711342987613496,0.451867837232532
0.171098412238796,0.206850431683101,0.34,910,435.364378464408,41.8389784576837,21.9882285252526,31.0952225587157,20.5228468887524,0.996269463192078,21.1447513399267,308.245771911629,0.522550790219505,41,2,0.0502652693207778,0.528491880216041
0.332295479084092,0.239519394594701,0.34,910,425.71911606472,108.568939548172,115.664056314786,140.889218019669,92.9868838929814,2.53901918821233,95.8046682533748,785.572536832895,0.534389909720226,41,2,0.20837693031478,0.852809936393825
0.249424476092492,0.485302583292456,0.34,910,112.78986377921,127.825084994594,776.078084801774,65.6965488210506,43.3597222218934,1.41858880556856,44.6736531983144,438.911376442912,2.01702522174634,41,2,0.10323382892487,0.657168275834295
0.0129175479021127,0.286501417242769,0.34,910,582.99784242548,90.6647071079817,2.47481973396367,3.70613026124914,2.44604597242444,0.0771994225337567,2.52016857764942,23.8855013319443,0.390224428710608,41,2,0.00612789999175178,0.0565928416327366
0.115872724422702,0.135598646360776,0.34,910,152.491388251074,31.1030997287482,53.243918503756,26.2891460782655,17.3508364116552,0.509842863878955,17.8766193332206,157.745382084149,1.49188752630035,41,2,0.0426646304995009,0.319375714013822
0.214030498091554,0.344586783986366,0.34,910,517.978271687403,54.0042244158685,28.8902385149711,32.2836390078424,21.307201745176,0.880025258595483,21.9528745253329,272.279815009443,0.439207612433007,41,2,0.0521353833850409,0.485261930070592
0.375102459957984,0.0383793510890073,0.34,910,168.708799650893,81.5294580905233,310.547003150926,521.542350036856,344.217951024325,13.5149743642595,354.648798025062,4181.53306830189,1.34847737919281,41,2,0.578947212996689,0.999962787325494
0.173099855662527,0.35912416423531,0.34,910,195.301589616574,41.8359127654228,73.0479123133603,20.1647475472197,13.308733381165,0.65676161400428,13.7120283321094,203.202043372924,1.16486507071775,41,2,0.0328909046549467,0.390803705126582
