"TE_SH","TE_HS","TE_HM","A_hand","A_surfaces","C_surf","C_surf_new","C_hand","C_hand_after_hm","C_hand_after_wash","Dose","Dose_after_wash","FSA","A_mouth","HM_area","infection_risk_before","infection_risk_after"
0.617312863396845,0.0705670644573023,0.34,910,236.085280816071,108.047232274711,465.136661216526,793.717542757076,523.85357821967,25.5744789094282,539.727929074812,7912.74377457707,0.963634832352131,41,2,0.731903847038247,0.999999995846752
0.235982396469097,0.15220453750039,0.34,910,453.545785992406,37.5346742648631,25.555599640606,50.8137237037521,33.5370576444764,1.3184552898897,34.5533321185514,407.930066691873,0.501603161193981,41,2,0.080822857787363,0.630258579869363
0.237230333131944,0.427962349069883,0.34,910,357.002403680235,31.6895009265747,31.3709847541843,17.5618344137859,11.5908107130987,0.34033247108615,11.9420474013744,105.298866554055,0.637250611353783,41,2,0.0287068440544095,0.226497598140594
0.20465782655719,0.128000376180551,0.34,910,263.692222325131,49.0995954049751,63.1682838574186,74.7587240187184,49.3407578523541,2.00206437596619,50.8359323327285,619.438717923939,0.862748237297244,41,2,0.116611394938976,0.7792724495263
0.489982381398265,0.323368326341753,0.34,910,384.266601380892,99.7423195766285,183.98301403711,150.531815952838,99.3509985288729,4.92356707855229,102.36163484793,1523.35165410408,0.592036880599201,41,2,0.220936346016775,0.975656534902176
0.228799053317566,0.251971790829724,0.34,910,491.313688419759,128.846052405424,78.8804599922158,112.348086992529,74.1497374150694,3.3059329458359,76.39669915492,1022.85565344163,0.463044294026738,41,2,0.170003182530529,0.917484562872031
0.268655171534111,0.187170062107532,0.34,910,316.374944571406,104.347268547676,137.263510303407,146.282205660105,96.5462557356692,2.57381287044035,99.4718998488713,796.337702114245,0.719083492241129,41,2,0.215426004876028,0.856624336859674
0.624850534026781,0.556161762594198,0.34,910,449.609276996925,99.2697547558695,189.058256884345,111.509375121533,73.5961875802116,2.40455613661691,75.8263750826423,743.969668669273,0.505994897435258,41,2,0.168847825085125,0.837090454450165
0.111180427666571,0.100034870494312,0.34,910,391.828773966059,132.549392071413,49.9037817405176,116.228857551701,76.7110459841226,3.08120623281611,79.0356231351566,953.325208433304,0.580610754277343,41,2,0.175328218592104,0.902234491229546
0.362925612659241,0.451153028974545,0.34,910,440.078782727011,117.629509685468,133.865439647298,94.5309764696438,62.3904444699649,1.88666412738906,64.2810639993578,583.733881014176,0.516952893275754,41,2,0.145110521168454,0.75918858765358
0.159605815450442,0.208525182664798,0.34,910,454.130616066977,66.4970329434611,31.31633564478,48.0071882892206,31.6847442708856,1.76281279383561,32.64488803667,545.414278412738,0.50095719590605,41,2,0.076534352448592,0.735596445602315
0.362230383871479,0.119154323151351,0.34,910,569.017656316049,58.2671483387705,43.4558385297345,127.343346157239,84.0466084637778,3.87262663857316,86.5934753869226,1198.19068197453,0.399811846741078,41,2,0.190390785125496,0.946196475214364
0.180601336936322,0.120904688807104,0.34,910,518.089118844829,72.1856278517284,30.5192126491564,81.7210288047446,53.9358790111314,2.1374306814771,55.5702995872263,661.321052849015,0.439113642276933,41,2,0.126753423806747,0.800706801179236
0.368311915110775,0.215517062308226,0.34,910,350.226796629839,118.509315362433,185.622744008219,198.515361118064,131.020138337923,5.60733278988106,134.990445560284,1734.9087651892,0.649579079011618,41,2,0.280533266404705,0.985469200708063
0.0232356008816653,0.102566191424336,0.34,910,335.055231787264,29.6252083483152,2.94466638497653,5.68402077776287,3.7514537133235,0.219008498690135,3.86513412887876,67.7612294947276,0.678992531429702,41,2,0.00938286007833045,0.152336291025718
0.396458788969561,0.359149016770343,0.34,910,137.519589609466,40.3046955579892,280.661036389015,44.4917013370941,29.3645228824821,1.49751658110052,30.254356909224,463.3316301925,1.65430976522009,41,2,0.0711342997647101,0.676991663602056
0.171098412238796,0.206850431683101,0.34,910,435.364378464408,41.8389784576837,22.3822857061546,32.8393804831855,21.6739911189024,0.607799032667615,22.3307787285661,188.05302070736,0.522550790219505,41,2,0.0530086443432692,0.367873599577537
0.332295479084092,0.239519394594701,0.34,910,425.71911606472,108.568939548172,117.156255410984,146.343148495889,96.5864780072866,2.39099478243088,99.5133409772044,739.773785684113,0.534389909720226,41,2,0.215505302408959,0.835414700725393
0.249424476092492,0.485302583292456,0.34,910,112.78986377921,127.825084994594,776.078084801774,65.6965488210506,43.3597222218934,1.57560268948256,44.6736531983144,487.491472125903,2.01702522174634,41,2,0.10323382892487,0.695475455920745
0.0129175479021127,0.286501417242769,0.34,910,582.99784242548,90.6647071079817,2.50872426268538,3.90041649926203,2.57427488951294,0.105166707944363,2.65228321949818,32.5385794379861,0.390224428710608,41,2,0.00644810463453038,0.0762948766741021
0.115872724422702,0.135598646360776,0.34,910,152.491388251074,31.1030997287482,53.5031783345361,26.5039032728877,17.4925761601059,0.38455811884814,18.0226542255637,118.982281971615,1.49188752630035,41,2,0.0430055560425032,0.251886584675116
0.214030498091554,0.344586783986366,0.34,910,517.978271687403,54.0042244158685,29.1000305499477,33.0726638370293,21.8279581324393,0.617996936813814,22.4894114091799,191.208252250194,0.439207612433007,41,2,0.0533749729275366,0.372719575829772
0.375102459957984,0.0383793510890073,0.34,910,168.708799650893,81.5294580905233,331.527583149078,596.699887155786,393.821925522819,16.024410835976,405.755923265935,4957.95271265097,1.34847737919281,41,2,0.628292711505821,0.99999439901225
0.173099855662527,0.35912416423531,0.34,910,195.301589616574,41.8359127654228,73.0486550207681,20.1651285796058,13.3089848625398,0.508590120629951,13.7122874341319,157.357783322907,1.16486507071775,41,2,0.0328915158252965,0.318731972874561
