"TE_SH","TE_HS","TE_HM","A_hand","A_surfaces","C_surf","C_surf_new","C_hand","C_hand_after_hm","C_hand_after_wash","Dose","Dose_after_wash","FSA","A_mouth","HM_area","infection_risk_before","infection_risk_after"
0.617312863396845,0.0705670644573023,0.34,910,236.085280816071,108.047232274711,382.331716073634,477.803267367265,315.350156462395,9.28445733591134,324.90622180974,2872.61109973097,0.963634832352131,41,2,0.547267664745807,0.999093906934532
0.235982396469097,0.15220453750039,0.34,910,453.545785992406,37.5346742648631,22.6573757394221,31.893606911495,21.0497805615867,0.734446639886147,21.6876526998166,227.237790380774,0.501603161193981,41,2,0.0515220279879417,0.425490423827019
0.237230333131944,0.427962349069883,0.34,910,357.002403680235,31.6895009265747,30.8685057394576,16.8390115968374,11.1137476539127,0.738678028708282,11.4505278858494,228.546982082342,0.637250611353783,41,2,0.0275417322938838,0.427321993567458
0.20465782655719,0.128000376180551,0.34,910,263.692222325131,49.0995954049751,55.3120399287127,54.1440932364494,35.7351015360566,1.03621766121413,36.8179834007856,320.605744379652,0.862748237297244,41,2,0.0858859732031572,0.542493977397287
0.489982381398265,0.323368326341753,0.34,910,384.266601380892,99.7423195766285,176.07315866948,133.085105687301,87.8361697536185,3.04860406162691,90.4978718673646,943.238096667365,0.592036880599201,41,2,0.198064033642068,0.899799362049375
0.228799053317566,0.251971790829724,0.34,910,491.313688419759,128.846052405424,72.5729539433231,83.1603322742396,54.8858193009981,1.74265061497854,56.5490259464829,539.176100274359,0.463044294026738,41,2,0.128835497335423,0.731542767078962
0.268655171534111,0.187170062107532,0.34,910,316.374944571406,104.347268547676,124.953898075788,114.484970514532,75.5600805395914,1.46750551381497,77.8497799498821,454.046205974351,0.719083492241129,41,2,0.172939567342702,0.669592907337371
0.624850534026781,0.556161762594198,0.34,910,449.609276996925,99.2697547558695,186.738052819846,107.435827568775,70.9076461953917,2.38023977520248,73.0563627467672,736.446186447646,0.505994897435258,41,2,0.163213443025772,0.834073475291207
0.111180427666571,0.100034870494312,0.34,910,391.828773966059,132.549392071413,43.173647212571,66.3355622918839,43.7814711126434,1.55434641815654,45.1081823584811,480.914781777634,0.580610754277343,41,2,0.104183742661746,0.690551278517175
0.362925612659241,0.451153028974545,0.34,910,440.078782727011,117.629509685468,130.705125887365,87.977912724571,58.0654223982169,1.77924135653257,59.8249806527083,550.497275711176,0.516952893275754,41,2,0.135768483324737,0.738854167430452
0.159605815450442,0.208525182664798,0.34,910,454.130616066977,66.4970329434611,28.3865594131727,34.0108409655937,22.4471550372918,0.78437272776847,23.1273718566037,242.684921971565,0.50095719590605,41,2,0.0548467771412571,0.446732928534071
0.362230383871479,0.119154323151351,0.34,910,569.017656316049,58.2671483387705,38.966013482387,68.4117361517486,45.1517458601541,1.46887870590301,46.5199805831891,454.471071606392,0.399811846741078,41,2,0.107263100803445,0.669935116871919
0.180601336936322,0.120904688807104,0.34,910,518.089118844829,72.1856278517284,27.1263495548538,45.3371211188051,29.9224999384113,1.48999772396724,30.8292423607874,461.005295795464,0.439113642276933,41,2,0.0724358050863143,0.67515370938287
0.368311915110775,0.215517062308226,0.34,910,350.226796629839,118.509315362433,170.778383620838,157.706377232342,104.086208973346,2.77300759770611,107.240336517993,857.96855073027,0.649579079011618,41,2,0.230151699887848,0.876634800528718
0.0232356008816653,0.102566191424336,0.34,910,335.055231787264,29.6252083483152,2.52223576387178,3.45064821421935,2.27742782138477,0.0781575357238759,2.34644078566916,24.1819415529672,0.678992531429702,41,2,0.00570668098788585,0.0572747019960141
0.396458788969561,0.359149016770343,0.34,910,137.519589609466,40.3046955579892,280.639824968124,44.4863062132067,29.3609621007164,1.26868312735165,30.2506882249806,392.5305596026,1.65430976522009,41,2,0.0711259882276249,0.616107075907202
0.171098412238796,0.206850431683101,0.34,910,435.364378464408,41.8389784576837,20.2908704799449,23.5824537808194,15.5644194953408,0.625934730287188,16.0360685709572,193.664205550856,0.522550790219505,41,2,0.0383573493699506,0.376465835624596
0.332295479084092,0.239519394594701,0.34,910,425.71911606472,108.568939548172,107.851231797846,112.333644003524,74.1402050423261,3.46323427321136,76.3868779223966,1071.52468413159,0.534389909720226,41,2,0.16998330036133,0.926720533529886
0.249424476092492,0.485302583292456,0.34,910,112.78986377921,127.825084994594,776.078084801774,65.6965488210506,43.3597222218934,1.38639579692731,44.6736531983144,428.950859569309,2.01702522174634,41,2,0.10323382892487,0.648737548097266
0.0129175479021127,0.286501417242769,0.34,910,582.99784242548,90.6647071079817,2.32344787591745,2.83871018642019,1.87354872303733,0.0781510848763498,1.93032292676573,24.1799456607426,0.390224428710608,41,2,0.00469703894754903,0.0572701127699848
0.115872724422702,0.135598646360776,0.34,910,152.491388251074,31.1030997287482,50.2456363086829,23.8055269577787,15.7116477921339,0.560624385311719,16.1877583312895,173.457184815446,1.49188752630035,41,2,0.0387130673264141,0.344964800062281
0.214030498091554,0.344586783986366,0.34,910,517.978271687403,54.0042244158685,27.4968661115144,27.043185418868,17.8485023764529,0.650911217674997,18.3893660848303,201.391930748644,0.439207612433007,41,2,0.0438611275409393,0.388108213221955
0.375102459957984,0.0383793510890073,0.34,910,168.708799650893,81.5294580905233,256.650944559826,328.47356812132,216.792554960071,11.7041473566262,223.362026322497,3621.26319214014,1.34847737919281,41,2,0.420033786691531,0.999854065001204
0.173099855662527,0.35912416423531,0.34,910,195.301589616574,41.8359127654228,72.8744180383148,20.0757394979025,13.2499880686156,0.327970880525108,13.6515028585737,101.474190434468,1.16486507071775,41,2,0.0327481264678519,0.219248237557144
0.230074110266866,0.123135253252446,0.34,910,310.324738168158,41.7715182745364,40.8208761771082,47.7456033427017,31.5120982061831,0.775477703301894,32.4670102730372,239.932801401606,0.73310301119701,41,2,0.0761336216140714,0.443006636940307
0.425567404380448,0.378982404190972,0.34,910,411.812687106431,84.9663637951482,119.829382401274,86.3037419436006,56.9604696827764,2.65506518089186,58.6865445216484,821.477166967941,0.552435626980098,41,2,0.13336545992106,0.865151431676898
0.022675722267003,0.00862929423882189,0.34,910,574.761279119179,116.802996105095,4.24925601728301,10.3238890700522,6.81376678623442,0.224565282706053,7.02024456763546,69.4804984692528,0.395816503764213,41,2,0.0169767900058174,0.155883389991595
0.452306314721912,0.329844914224082,0.34,910,493.389516627416,88.3377886218484,101.146576583057,97.8665630070081,64.5919315846254,3.08706700265858,66.5492628447655,955.138530622566,0.461096136689497,41,2,0.149826876245259,0.902665927599032
0.315299919291237,0.2760313777367,0.34,910,72.337023191154,38.0538839294575,625.645366575364,43.4674731943874,28.6885323082957,1.02761631999806,29.5578817721834,317.944489407399,3.1450008579814,41,2,0.0695550762156073,0.53951470865155
0.00429524396673647,0.0386199863615298,0.34,910,163.696208628826,62.8438338336535,2.38480952760751,2.96358449763546,1.95596576843941,0.0565949165951673,2.01523745839211,17.5104671945447,1.38976951210792,41,2,0.00490315341926895,0.0418092964486199
0.418194583069398,0.356949524048437,0.34,910,400.239200871438,132.050929286797,189.534821903624,138.68762588265,91.5338330825489,2.54572159122152,94.3075856002019,787.646260323937,0.568410089528127,41,2,0.20548109739545,0.853552523913088
