"TE_SH","TE_HS","TE_HM","A_hand","C_surf","C_hand","C_hand_after_wash","Dose","Dose_after_wash"
0.0757248741062307,0.404997752126821,0.400220715520973,519.143975668121,97.4176011411473,3829.69166636206,85.7437268387607,795703.360973054,17815.1604807308
0.46656678430133,0.338928601682237,0.828534731380146,511.171690195333,76.4331201250665,18228.9729118943,477.899588400572,7720398.39127969,202401.705862077
0.101576013026209,0.337052077041116,0.26567246410703,458.342498729471,132.477711593173,6167.71230731485,177.821166453026,751036.043024597,21653.1022467617
0.310732161433638,0.238011763536245,0.774353378476988,497.872656767722,131.594240090577,20358.2930660517,561.474423111848,7848719.97778674,216464.882757919
0.64307798721544,0.346865655450063,0.671937816140112,487.426717798226,68.1432527720463,21359.7337639732,676.094733275529,6995749.49220038,221434.847421611
0.249707662964322,0.180546749068046,0.269196933057675,450.946852571797,66.0288643760607,7435.1726584077,241.400461516228,902581.704113148,29304.4492628741
0.399618111936004,0.269586200785596,0.652185235727308,529.840939017013,130.953457925003,27727.3041322376,534.123080255087,9581292.98865141,184568.600665901
0.218171748895865,0.149219159763951,0.0414234195182087,500.503939664923,63.4103096878622,6924.14075305274,143.211627274947,143555.334382969,2969.14718724055
0.117089718088935,0.136480128322547,0.802053126784682,452.85721730208,127.899066203274,6781.83825338912,193.95877354221,2463269.09171218,70448.8420516619
0.0947781086244806,0.0810141163882021,0.17603163201813,532.132775811478,60.8857955968473,3070.74697342508,70.8723432808222,287643.627642445,6638.76838347187
0.351556296814127,0.23048245093383,0.619803765146681,490.159328475129,61.1169557585847,10531.5881528149,368.98844868861,3199523.83463127,112099.649089228
0.481659044611618,0.2156214644421,0.580603026347602,463.710244123358,62.9898914692923,14068.8069464574,399.203699056789,3787766.99750608,107478.239080565
0.126266422333371,0.108744057617494,0.649163203187243,447.584169644397,53.1198899019044,3002.06270512241,92.8484121801724,872264.849431009,26977.5864881356
0.0998896724150752,0.358900146722766,0.171461575288283,504.487954173237,63.9120042839553,3220.72635457356,81.3040509181282,278593.793751588,7032.82474168864
0.375535534969565,0.274254923257316,0.315512526270696,455.34083987819,123.37027209173,21095.9051985096,781.607759108821,3030758.80397741,112290.256089294
0.37966660562895,0.114880075415545,0.77295341066168,502.947573857382,59.5988887100015,11380.5507277843,327.47085217336,4424246.48295802,127305.945085957
0.216910115075322,0.275728261086527,0.532790174265354,448.052018561866,77.2456642995123,7507.2755276994,290.33580727611,1792119.64520503,69308.2999293392
0.37078817636945,0.249354810118697,0.685492811034919,486.015157108195,85.447415064834,15398.3653477934,367.86280508698,5130117.80171622,122557.133977628
0.309582088835205,0.0402506730058151,0.667806172592195,491.576438613702,82.430781186372,12544.5850620177,325.522888850371,4118108.53526961,106861.931293304
0.119179234031974,0.0548176528356663,0.568582770544712,508.227360774763,35.2783453157172,2136.81458184173,44.1333183585616,617473.858509876,12753.1750331926
0.143008157485329,0.268258457686488,0.869967869037737,525.666868458502,35.7651245201472,2688.63072907183,87.0939439600077,1229546.55187628,39829.2176487552
0.138912152921811,0.129477135433119,0.716290472143239,483.734227097593,30.4052319281269,2043.1270806017,45.4439727249977,707931.719903402,15746.0737885068
0.226544164899509,0.208884248618922,0.104235557638248,528.212271528319,115.073344075354,13770.0685154607,309.462661046411,758159.326641171,17038.5501318388
0.346841465393749,0.20718969921879,0.307221432754193,479.281522820238,33.4696763100103,5563.82179164097,100.057501935658,819248.033937554,14733.0225178392
0.600033233878861,0.126537347374633,0.875606217063056,477.891310565174,57.1066480927169,16375.3695175817,285.258622582335,6852184.9903973,119364.930967906
0.142237171928579,0.44922226526887,0.478426603835071,486.153010770213,99.8200634671375,6902.4605010551,219.423450046742,1605433.16815325,51035.3785467965
0.44252586635923,0.079469823814203,0.779095847654906,512.057181268465,96.7748249848373,21929.0348019013,376.674733102036,8748404.74978415,150271.229626022
0.157382857448522,0.381772514329424,0.455362005642195,530.012210845016,118.978819800122,9924.59876791818,296.96834826263,2395276.3403724,71672.5456682778
0.207754881679664,0.204279277058527,0.42153872586527,526.677560145035,50.027210586844,5473.96908746402,113.524694287542,1215303.17932445,25204.1835996927
0.209138008656152,0.0396670798124908,0.516958960415691,493.915519879665,48.9598560714629,5057.38217768186,144.966730055264,1291321.89248791,37014.9428352187
0.192288166182293,0.350670479681241,0.685524849190456,479.109605103731,120.257306432445,11078.957781214,288.098756245994,3638789.95286866,94623.5991114146
0.0961154728574125,0.197326324081564,0.952162695677212,451.844793453347,73.7224726550747,3201.71361093368,74.2781290715407,1377472.46741404,31956.6613883485
0.20394782976302,0.301917796622085,0.462077768314846,465.797079117037,48.2950085138902,4587.94387130883,130.51556291878,987483.689580445,28091.4486388296
0.0793156701454953,0.0228336001559659,0.506287281320202,530.439248045441,99.9832860082388,4206.51124954429,100.985889302387,1129678.13446209,27120.229631259
0.351193876273181,0.0954079216630827,0.395120282177092,479.701895548496,88.7725088257343,14955.3596987431,333.02384499474,2834638.10455646,63121.3223729636
0.27104427971462,0.132480693514766,0.655153226602415,528.706826320849,92.9146127401851,13314.939118435,443.071347108879,4612081.64778688,153472.818049299
0.143776716222593,0.138675868313142,0.93908268941202,481.499070157297,62.9300227467902,4356.54196566209,123.686661596028,1969886.43550171,55927.0813528079
0.246428280572212,0.363324396875289,0.804410657387061,520.962822819129,109.955878015421,14116.1326144557,396.252830997298,5915620.12280133,166056.899916352
0.414107048867255,0.0660345602716457,0.686139773928521,466.379383655731,107.379173168261,20738.2460427982,454.911051931998,6636268.69769169,145572.193903963
0.222070569339173,0.076927723564299,0.428119954334728,504.587649933528,89.4540911712684,10023.6946988948,245.075544483448,2165359.04109497,52942.2096282539
0.293651566006744,0.10979018213499,0.196855781554944,523.772253575735,62.2364900220651,9572.37934721857,118.05177337508,986985.025693197,12172.0345957232
0.372032649349799,0.480312573915964,0.693263138975725,519.36855906155,86.1577432679012,16647.5767267678,321.188702328835,5994111.11952153,115646.907876889
0.332377414938857,0.627937254775004,0.479715864812247,481.764071821235,108.135607868107,17315.4842031216,522.078391469785,4001779.27458596,120657.468320541
0.249284548424289,0.145632361187936,0.578864044799822,448.653353436384,38.8265708654188,4342.45487407781,124.852707800914,1127775.89340882,32425.4087072322
0.543940428289155,0.184662743380267,0.631001251579247,461.363634441514,75.5213284256402,18952.4045959231,364.268922454506,5517443.56145459,106046.344180883
0.0605331920099366,0.141851711918583,0.213024024959611,448.177198409103,105.837383925449,2871.32551054035,59.6959320670976,274132.655528906,5699.32051303614
0.225538820505077,0.183351919073966,0.61764517463047,459.199239560403,68.9564043373801,7141.62550274075,216.259530684909,2025523.49744494,61336.0026762245
0.091306440760761,0.111303773034349,0.558380276233322,510.88404848706,31.3726818453055,1463.44161894209,36.0575295203334,417472.443424936,10286.0440470472
0.355933603014973,0.236851080349049,0.474909810692407,530.98642419558,89.6061927602626,16935.2040423591,412.262815271099,4270561.61776847,103960.587125272
0.341905490173051,0.0440252412708107,0.547415092705683,499.330585685093,34.187182490062,5836.56805318823,220.987262246608,1595373.92519222,60404.9010951339
0.111291987652428,0.717515352545154,0.625020213468425,448.959608732257,71.5361999858636,3574.3496713255,71.8009160602604,1002994.08102773,20147.9710836752
0.441183518348233,0.257195341642567,0.283366839874103,525.488169069868,34.8041808699258,8068.88711013274,150.8653117639,1201505.07352308,22464.7383249838
0.292292610448808,0.0692152201143486,0.419950715192124,456.953698426951,132.608918838203,17711.8027475187,524.16693967436,3398860.09864079,100586.60440623
0.133479448125379,0.329444381107168,0.47544738827972,480.067224611994,67.495677424036,4325.06281697675,113.081759871422,987181.350475676,25810.5394413828
0.20551046732236,0.0171326332916004,0.702167364959412,503.450409530196,115.215686032549,11920.7136382797,184.25656545154,4214049.12930789,65135.8838716618
0.411614310637033,0.0391040282743614,0.534987283922984,493.468319508247,111.223876633961,22591.6405726948,613.516223968754,5964176.75384412,161967.838914861
0.0127282268349071,0.0911180618378378,0.841112995375559,531.952028661035,48.9659424496349,331.538901148958,11.5861243136342,148341.035449695,5184.00004215853
0.326856022675962,0.133503262041922,0.401993577119823,510.525610374752,54.4754681249149,9090.23259721106,306.814516775413,1865570.403866,62966.9346577854
0.0291614821390601,0.187524495074328,0.612253984528105,507.103248066269,122.93788734721,1817.9910096712,77.1168002151736,564442.547986633,23942.9144448305
0.405526651128309,0.339512234039696,0.559812763651515,469.190276991576,56.1052540602628,10675.0996609591,249.245923600835,2803907.859537,65466.6116793093
0.274537364948289,0.0462583679058274,0.67833521283613,464.094848379027,58.3257285840344,7431.36137942503,121.123158850849,2339480.83010557,38131.0090770096
0.0674769235794287,0.49574476500408,0.946220623143818,513.291177542415,117.608019323973,4073.39015614475,147.876334038331,1978391.41406762,71821.5683719624
0.657063204118628,0.296696211775098,0.723989652365521,534.909568862058,102.969457212277,36190.6128535827,1029.94918192915,14015502.1888907,398867.38232854
0.298559944634131,0.187632661078402,0.629823867981205,522.413592543453,49.9439480606001,7789.84614291134,173.889957667804,2563081.77755493,57214.7605513008
0.25917021712511,0.0629817790884575,0.478629292932737,522.251677517779,100.73973695226,13635.3330012503,340.214898202506,3408355.34747975,85041.8004074022
0.429833716963875,0.137536378789782,0.291418867277038,501.614755364135,64.3816093770787,13881.3789805674,349.479099976895,2029180.03237379,51086.8561688165
0.0830854189750096,0.349204429391637,0.570869621174681,489.40462004859,50.3072153021116,2045.61150303695,50.218891121116,571515.685976883,14030.4666675335
0.678302149017918,0.117337385915766,0.43709382865601,473.908860539086,47.0732771290932,15131.8649136703,492.394590078879,3134454.4204207,101995.914467203
0.103381747349324,0.665506814579896,0.536053664018214,480.778408057522,49.4899082966149,2459.83214456648,62.7477857171651,633955.386750933,16171.5492863846
0.227798504749067,0.207193199391296,0.481555629838188,514.726197817363,34.6851312329993,4066.96545986571,115.58454054057,1008075.87508951,28649.8589678461
0.239945704054487,0.00142843526665987,0.82431425062653,512.826704017352,52.3028717358597,6435.89789486086,172.001759949776,2720649.43545515,72710.3659426169
0.173876863432085,0.36231366310897,0.894608083147878,519.934252763633,109.911063770764,9936.45883812687,248.004882972172,4621818.48238998,115356.342789402
0.547065340364379,0.010261645444639,0.30553838427043,450.869754129089,69.07046803548,17036.5911781591,476.644133570172,2346927.0033945,65661.550270662
0.254647486049632,0.162629108429088,0.762716458827978,531.140712171327,53.402361271996,7222.86412541756,194.455021214525,2926052.77494414,78775.6275830109
0.335116706435558,0.0444084901895313,0.700201060914171,503.986845109612,129.447144669434,21862.8993348306,442.313836709196,7715244.97503274,156089.069148363
0.539201886455951,0.242986888947552,0.493505631195105,490.804760542233,89.021259163972,23558.839981969,551.603826632551,5706302.38002856,133606.672958229
0.175009099773359,0.491297244121198,0.608339857828848,479.36049715383,130.341999174096,10934.7095278903,333.537596946515,3188715.44151403,97264.2650448195
0.171513236351018,0.00574813977649097,0.360807595639663,480.179552633781,105.592314755917,8696.28201035764,251.610414596583,1506651.98905204,43592.1157072228
0.473140769131591,0.15127153038156,0.551304148918655,518.355239124503,99.9620475897565,24516.1916340334,466.293572038282,7006026.25743291,133253.364068069
0.195083867378443,0.334321273425608,0.33074609314717,464.891360541806,96.8800627867691,8786.32459672132,206.029779843926,1350994.06718581,31679.3452334561
0.117740086555631,0.178247756531158,0.519560584963682,492.79813027475,109.214017944876,6336.82607134233,169.320792793472,1622471.34596662,43352.6392378269
0.350525352229096,0.446120177000965,0.694117200851402,470.2847045823,97.8296200984158,16126.8911822038,354.97332303409,5264344.67552796,115874.90124142
0.0726996880608586,0.394792161569851,0.439504926349113,485.501330916304,54.6368098730687,1928.44965771203,36.9289105322079,411493.025116612,7879.89930065785
0.270785005903849,0.101789529212662,0.462107951985512,528.89409075724,70.3180109514855,10070.7057080663,310.985396075492,2461342.56192964,76006.7480560038
0.546477063496683,0.388746454249354,0.26669362213395,525.42910119053,58.0896072759293,16679.5566139687,586.900562736152,2337282.75299428,82241.5484268352
0.282741493622513,0.00571484551116103,0.778864954651695,475.356342503801,29.4212790008169,3954.30705184851,78.1630805400842,1464036.30075161,28938.9735771179
0.136682168689754,0.148598997283583,0.477541851713936,465.674823883455,30.5691535288934,1945.70965111689,39.7707677963259,432685.390074779,8844.19222963137
0.19809841676324,0.41226341395206,0.644528945879756,494.82955831103,67.788585980935,6644.9728916111,223.812949575324,2119294.31889554,71381.105727165
0.201421264074839,0.254338580942565,0.903608652018602,521.30609450629,58.2853353121318,6120.08450273035,216.562708397521,2882906.79333405,102013.314186022
0.319603010067209,0.265948577758617,0.25532769510345,455.253329351544,116.010401944956,16879.5522773187,534.379903665302,1962058.61888322,62115.6698067969
0.511597076346009,0.103204778612313,0.507211395122306,447.641294137575,93.5394142664038,21421.6462196755,675.891937467128,4863758.32516794,153460.429887513
0.436952577666753,0.110745889566214,0.337282081270336,499.350973763503,86.8571248941123,18951.5901733109,446.818002827365,3191867.29219055,75254.0423122402
0.611767006468718,0.0186038175054942,0.454538078915393,515.965087320656,61.6138247144409,19448.4294586887,488.254096443715,4561158.0803695,114508.172600685
0.239680244212873,0.0800472393039078,0.575168204956592,503.787309231702,81.8765259929933,9886.41573248896,200.049288690635,2864711.96854276,57966.7704775196
0.160825639577937,0.0894934797637239,0.662833071908191,455.958176224958,82.5437439093366,6052.91336885941,131.77656187295,1829336.65003577,39826.0605364187
0.148489604221947,0.168679615878857,0.426112777621231,481.292835483328,80.2245006619021,5733.4029973726,167.048919136946,1175835.10838617,34259.2320876792
0.301122998008463,0.0466656557041809,0.798902970544559,525.738518224098,56.7258528263308,8980.38087418502,178.999118647711,3771886.26668586,75182.1472647113
0.0237430414719518,0.255191827522811,0.403771479458018,474.460088040214,29.9462570766453,337.34834563488,7.81738603798952,64626.9869957852,1497.60362650477
0.205527482245746,0.319671753298172,0.647564052432236,522.05944288522,57.8504845459945,6207.21600314383,237.183777227766,2098454.44837915,80183.9910444376
0.0198874819277748,0.0831665009391853,0.455556650084081,494.582459239755,127.312947123172,1252.25011224635,20.9608911247844,282144.883930997,4722.70526123869
0.501794039765873,0.490867843473128,0.465478074067391,453.359165331349,82.2112272318918,18702.472718246,394.463024165023,3946759.4609471,83243.0393601512
0.420535748774676,0.0784788615076029,0.15065059763137,484.063721261919,97.3402981082909,19815.1848076908,431.752984930333,1445012.2245554,31485.365756996
0.0726005426921342,0.312383759002916,0.439950262922929,481.994443924632,110.572905620188,3869.28412209974,77.3769624963964,820495.559151704,16408.0620873322
0.226522437159349,0.0525836284850834,0.489666596339478,494.277510598768,103.774433890497,11619.0989213792,296.914351376562,2812184.2952375,71862.5326818961
0.168623212593656,0.491828327220372,0.0550307564507641,513.945832552854,37.9901276617311,3292.34593219893,80.8186441879137,93116.8535196749,2285.77980791903
0.152873404084617,0.219919807752704,0.568686492750558,518.118839510716,45.952431714721,3639.73545125007,100.371336576762,1072437.80729175,29574.1318442129
0.159741798846483,0.71824720587227,0.352316537589615,499.580733359326,94.996401025448,7581.08566421177,204.570581578394,1334351.08937479,36006.5814414652
0.362794313708146,0.191863133072784,0.46444631663075,522.10870588664,36.5710134536959,6927.21077292857,186.896505177043,1679789.4909765,45320.8074054179
0.576790608627741,0.0401990776675107,0.287324694952336,461.727835782804,87.1570720739197,23211.695788289,770.395004276754,3079398.41318316,102205.076928976
0.306492710352465,0.305060546392793,0.541456850760081,526.596713126637,30.5137113562319,4924.85362921265,101.057440799781,1404220.55009306,28814.4472495831
0.105726240897608,0.0649647488707622,0.85251014181876,520.30405241996,119.427214871626,6569.66619980303,110.189128618214,2914070.58165813,48875.9837043939
0.217015542214145,0.316965818249566,0.668995458290705,511.05045135133,104.909636062523,11635.0966408913,281.890993015415,3977928.20425074,96375.833072098
0.0756104322171526,0.29758210707679,0.614118266536591,520.281162259635,28.8538674139418,1135.0731594742,52.3314372649309,362671.953306477,16720.6355059964
0.0146084873918791,0.431696978261226,0.543096627623522,493.892803979106,74.9267460817005,540.598481006419,7.35581594459422,145005.55024203,1973.06166406397
0.286076471683677,0.0764789494523729,0.577591639053458,471.225930911023,100.779578043986,13585.7574739219,379.000641326513,3697719.27004639,103154.938359755
0.142026822701722,0.192284704818814,0.553544007144334,485.68293006625,49.2993590592407,3400.6699554144,92.3093996556188,914259.491475369,24817.0936591988
0.384038320678973,0.280306043315293,0.599415114809383,530.694781637285,54.1917494603433,11044.6650753018,312.708562646825,3513379.45769365,99474.6180855319
0.0754154831145974,0.139606409695926,0.419184161854426,478.775453178678,92.7426280619111,3348.6656860538,70.582912553061,672060.751387949,14165.6437795857
0.132761718885704,0.0805226095696488,0.571866881445081,531.862380853854,129.125457303924,9117.67300332881,301.270214471439,2773181.10113823,91632.6857524972
0.203382015311084,0.34554234168644,0.573189798933292,534.719488525297,122.293642542139,13299.7182285144,273.94695505339,4076307.19454539,83963.5791240875
0.116179258687501,0.386812485453285,0.703429555197809,464.028880915139,28.465053004818,1534.56613365698,55.8456533109608,500900.231957223,18228.6706866136
0.423639465507637,0.0981002997017629,0.489585675892143,459.926963748876,80.310325408401,15647.9218472878,378.384675901948,3523499.73059689,85202.2598664492
0.109996767823405,0.403259289114521,0.51838509077334,452.616648047697,42.8423143874854,2132.96324498946,42.9791918901417,500456.573599985,10084.1958528652
0.10210626985838,0.31728343905161,0.253016411249378,454.3354322901,131.122120072832,6082.82022026987,125.811693467296,699246.465640386,14462.5977437379
0.39106442575661,0.308417220738726,0.380465539386554,469.619671895634,93.9793745683506,17259.4575550677,466.445541549118,3083818.07576354,83341.7381629198
0.243652400694116,0.585746559383115,0.206971407450723,495.796210493427,99.9557451908477,12074.8476275123,250.546338740693,1239068.21109654,25709.9727728968
0.186443401475559,0.494396057662179,0.527310897527235,450.573493330739,60.0253189537209,5042.51423821758,138.654151311557,1198062.62205185,32943.1605407657
0.15508223782487,0.237179608571555,0.296468640047002,488.118577436544,89.6728701300453,6788.1036707148,171.87803426315,982319.045844173,24872.7884559798
0.235878188438884,0.449946604126491,0.194126562460899,457.904588021338,64.6769346629269,6985.73661386505,168.185840442019,620972.212269327,14950.2821512581
0.03612447681585,0.3406236212411,0.250419038467903,516.370045372751,30.2241138590034,563.78846174614,10.7025035766949,72902.8603274583,1383.92886046191
0.208422880266204,0.111651487853539,0.255845363798421,452.871295420919,58.335664636828,5506.22986938728,118.060472291182,637979.441268994,13679.0791403453
0.180473159971523,0.218858645298592,0.542648448025772,476.00215758197,125.002221765788,10738.3925536633,263.754649759113,2773746.47008492,68128.309249437
0.455922999683921,0.0224496447038288,0.533731393442364,454.809442765545,84.8202656586654,17588.1678926652,491.857987904603,4269458.76878307,119396.597318761
0.342567802638115,0.142352918711922,0.399316481666725,483.719164670911,100.334494933253,16626.089155424,295.124793120101,3211446.08409526,57005.4299796518
0.337357139192788,0.201682014076242,0.369906197688267,496.422918897588,108.145490536746,18111.3216652576,614.267771080129,3325780.44660423,112797.938206593
0.0055486911142244,0.0779551771263548,0.691962674399828,512.06453710096,96.0215589463245,272.824898078807,6.16307142234484,96669.9224259115,2183.7583024821
0.267574498285484,0.329389519421535,0.636303540063363,511.967396836262,87.7099736185279,12015.3383569418,218.005340861284,3914196.7294655,71018.8732814379
0.531523994154141,0.149651720138234,0.732897999553581,514.374114004895,108.660007558763,29707.8833327964,626.885556030067,11199389.5359695,236325.673485561
0.337881109514751,0.16182852825396,0.562115748459119,498.366425212007,101.142575856252,17031.256819176,270.295711973281,4771129.74727898,75720.53698971
0.374632649923573,0.0673337070111025,0.428295526206146,532.760128742084,105.17994307843,20992.7952944948,395.96312315919,4790110.41239599,90350.3822412385
0.157876448923257,0.410769881131133,0.562021963118032,502.324721463956,110.274479255592,8745.34439954694,346.075059381118,2468963.99559672,97703.0546024287
0.62230305513653,0.22593698643968,0.481099529874607,445.162521183956,72.2259766530711,20008.4731890919,508.490978024707,4285164.27474041,108902.231193093
0.04491141579467,0.0965494892201328,0.475525983365845,476.286255358718,107.591980091296,2301.46669818178,43.918070512585,521251.114192106,9946.84963546852
0.339562059112054,0.274735525094329,0.326542578732673,517.605988867581,36.2355264789425,6368.73277610572,89.6752959434951,1076445.72546915,15156.9538858218
0.477463181478135,0.363049450942607,0.523097858119147,523.373560556211,124.046561052464,30998.1942764096,573.301931015358,8486548.88117884,156956.073565186
0.176797148008411,0.196817009932974,0.501275925753514,521.991190765984,111.920783909457,10328.7834470465,301.375301890586,2702646.18238805,78858.3489330046
0.237775064753744,0.150617944594293,0.604565714895085,501.32550150156,69.2676793085411,8256.89464444546,233.328166130065,2502534.39210247,70718.0829513782
0.195809218604768,0.536762140335699,0.0602130452145064,447.274802378379,115.937412044965,10153.8599421704,301.062351402686,273461.500779262,8108.14438170336
0.229280806117886,0.385501150823927,0.281240638378362,519.631228754297,45.0007760794368,5361.4584788192,146.705212342169,783531.147303069,21439.7078324696
0.321351952518492,0.367358020924508,0.784078860777981,509.339756944682,71.5289720830042,11707.670838404,350.919124274249,4675605.12105836,140143.951532349
0.498630582483989,0.208198875855271,0.521688710836206,448.169549335726,95.9696545455139,21446.438839561,578.721603530296,5014284.5134054,135308.001289342
0.462847341284235,0.679664786019254,0.190154500762891,519.90769631695,65.2587766055018,15703.7346295894,272.679946832032,1552514.99433916,26957.899894377
0.0198068050816778,0.277581285431424,0.404557749769896,461.602523417678,40.2696070442442,368.179830743683,13.0028739855942,68755.6976339207,2428.22011819512
0.322450121620568,0.190680582555507,0.32331398932964,526.817396567203,118.455943627981,20122.3875722742,465.6282775484,3427394.64380311,79309.2697743069
0.299968641850489,0.542895573117611,0.414394869789606,481.834730845876,63.9795889408328,9247.30970896668,361.498328513666,1846408.85509647,72180.3136130488
0.250725285688358,0.142575215663835,0.758362719033802,452.585226660594,28.8482620289549,3273.54384779343,99.3357720336637,1123558.03806295,34094.3974863337
0.456766034285427,0.187260775637219,0.838454494756964,462.037788126618,98.7043928575236,20830.8877812053,491.641788688152,8069837.1863762,190460.878595478
0.0919911751100978,0.328276982583119,0.700904234076261,534.652445286047,103.728454984771,5101.7084168329,106.073881536079,1911815.04196896,39750.1436208308
0.239932347907877,0.252193944544907,0.699134963856126,517.636711245868,95.7012090341188,11885.8788052028,235.561682563341,4301474.85747591,85249.2837540459
0.103005156730554,0.290627612550966,0.130505075606632,511.944934886415,78.1287929940037,4119.96316078461,64.2423802353391,275260.557947177,4292.12416163121
0.431736781869363,0.278988417812127,0.326888351100011,516.855841851793,71.0150654717814,15846.7049223675,479.055365562208,2677366.62225112,80938.3939595024
0.102875247899731,0.0878898243184244,0.575347985944903,506.828724266961,105.465541269537,5498.98710104256,145.676589748569,1603520.50723418,42479.7139534083
0.632994080481971,0.262875166901239,0.862133168895996,482.509222133085,97.8436297859997,29883.9377281581,986.79127129626,12431335.7209396,410492.54256804
0.18330829869836,0.0165696252440632,0.454652027839075,531.35156393284,38.5856123245321,3758.28305998273,70.2669798204274,907926.269818358,16975.1016252766
0.358832682078306,0.283654330007353,0.540611840575049,486.850020668935,70.5834996333811,12330.774951192,342.048788973694,3245421.56613444,90026.1760351147
0.197210686295293,0.372752964094856,0.357664641140938,524.427688375581,44.7102350318804,4624.05520694053,114.821747273681,867330.525356375,21537.0279826548
0.43612847074299,0.0910428721628422,0.417412924849443,454.686383770313,47.6381158529781,9446.71827331324,323.730857933633,1792911.30266766,61441.5183578814
0.53501972635165,0.280087720207546,0.656020918616558,467.625310961157,73.6110100463498,18416.6477605568,513.384930052823,5649711.61016725,157492.114608193
0.124890242836463,0.246920250865612,0.658126959855357,455.452317912132,56.782684667455,3229.88715023419,86.3226755590681,968143.975185715,25874.8291742525
